id,artifact_id,group_id,version,signature,method
eu.livotov.labs.android+RoboToolsLibrary,eu.livotov.labs.android,RoboToolsLibrary,3.0.5.0-RC1,Landroid.accounts.AccountManager;->getAccountsByType,[Leu/livotov/labs/android/robotools/hardware/RTDevice; getOwnerEmail (Landroid/content/Context;)Ljava/lang/CharSequence;]
eu.unicate.android+retroauth,eu.unicate.android,retroauth,0.1.0-beta,Landroid.accounts.AccountManager;->getAccounts,"[Leu/unicate/retroauth/RxAuthInvoker$1; call (Ljava/lang/Integer; Ljava/lang/Throwable;)Ljava/lang/Boolean;, Leu/unicate/retroauth/AuthenticationActivity; getAccount (Landroid/accounts/AccountManager;)Landroid/accounts/Account;, Leu/unicate/retroauth/RxAuthInvoker$4; call (Lrx/Subscriber;)V]"
eu.unicate.android+retroauth,eu.unicate.android,retroauth,0.1.0-beta,Landroid.accounts.AccountManager;->getAccountsByType,"[Leu/unicate/retroauth/RxAuthInvoker$1; call (Ljava/lang/Integer; Ljava/lang/Throwable;)Ljava/lang/Boolean;, Leu/unicate/retroauth/AuthenticationActivity; getAccount (Landroid/accounts/AccountManager;)Landroid/accounts/Account;, Leu/unicate/retroauth/RxAuthInvoker$4; call (Lrx/Subscriber;)V]"
eu.unicate.android+retroauth,eu.unicate.android,retroauth,0.1.1-beta,Landroid.accounts.AccountManager;->getAccounts,"[Leu/unicate/retroauth/AuthInvoker; getAccount (Ljava/lang/String;)Landroid/accounts/Account;, Leu/unicate/retroauth/AuthInvoker; getAccountName ()Ljava/lang/String;, Leu/unicate/retroauth/AuthInvoker; showPicker ()Lrx/Observable;, Leu/unicate/retroauth/AuthenticationActivity; getAccount (Landroid/accounts/AccountManager;)Landroid/accounts/Account;]"
eu.unicate.android+retroauth,eu.unicate.android,retroauth,0.1.1-beta,Landroid.accounts.AccountManager;->getAccountsByType,"[Leu/unicate/retroauth/AuthInvoker; getAccount (Ljava/lang/String;)Landroid/accounts/Account;, Leu/unicate/retroauth/AuthInvoker; getAccountName ()Ljava/lang/String;, Leu/unicate/retroauth/AuthInvoker; showPicker ()Lrx/Observable;, Leu/unicate/retroauth/AuthenticationActivity; getAccount (Landroid/accounts/AccountManager;)Landroid/accounts/Account;]"
eu.unicate.android+retroauth,eu.unicate.android,retroauth,1.0.3,Landroid.accounts.AccountManager;->getAccounts,"[Leu/unicate/retroauth/AuthAccountManager; showAccountPickerDialog (Ljava/lang/String;)Lrx/Observable;, Leu/unicate/retroauth/AuthAccountManager; getActiveAccountName (Ljava/lang/String; Z)Ljava/lang/String;, Leu/unicate/retroauth/AuthAccountManager; showAccountPickerDialog (Ljava/lang/String; Landroid/content/DialogInterface$OnClickListener; Landroid/content/DialogInterface$OnClickListener; Landroid/content/DialogInterface$OnClickListener; Z)[Landroid/accounts/Account;, Leu/unicate/retroauth/AuthAccountManager; getAccountByName (Ljava/lang/String; Ljava/lang/String;)Landroid/accounts/Account;, Leu/unicate/retroauth/AuthenticationActivity; createOrGetAccount (Ljava/lang/String;)Landroid/accounts/Account;]"
eu.unicate.android+retroauth,eu.unicate.android,retroauth,1.0.3,Landroid.accounts.AccountManager;->getAccountsByType,"[Leu/unicate/retroauth/AuthAccountManager; showAccountPickerDialog (Ljava/lang/String;)Lrx/Observable;, Leu/unicate/retroauth/AuthAccountManager; getActiveAccountName (Ljava/lang/String; Z)Ljava/lang/String;, Leu/unicate/retroauth/AuthAccountManager; showAccountPickerDialog (Ljava/lang/String; Landroid/content/DialogInterface$OnClickListener; Landroid/content/DialogInterface$OnClickListener; Landroid/content/DialogInterface$OnClickListener; Z)[Landroid/accounts/Account;, Leu/unicate/retroauth/AuthAccountManager; getAccountByName (Ljava/lang/String; Ljava/lang/String;)Landroid/accounts/Account;, Leu/unicate/retroauth/AuthenticationActivity; createOrGetAccount (Ljava/lang/String;)Landroid/accounts/Account;]"
eu.unicate.android+retroauth,eu.unicate.android,retroauth,1.0.4,Landroid.accounts.AccountManager;->getAccounts,"[Leu/unicate/retroauth/AuthAccountManager; showAccountPickerDialog (Ljava/lang/String;)Lrx/Observable;, Leu/unicate/retroauth/AuthenticationActivity; createOrGetAccount (Ljava/lang/String;)Landroid/accounts/Account;, Leu/unicate/retroauth/AuthAccountManager; showAccountPickerDialog (Ljava/lang/String; Landroid/content/DialogInterface$OnClickListener; Landroid/content/DialogInterface$OnClickListener; Landroid/content/DialogInterface$OnClickListener; Z)[Landroid/accounts/Account;, Leu/unicate/retroauth/AuthAccountManager; getActiveAccountName (Ljava/lang/String; Z)Ljava/lang/String;, Leu/unicate/retroauth/AuthAccountManager; getAccountByName (Ljava/lang/String; Ljava/lang/String;)Landroid/accounts/Account;]"
eu.unicate.android+retroauth,eu.unicate.android,retroauth,1.0.4,Landroid.accounts.AccountManager;->getAccountsByType,"[Leu/unicate/retroauth/AuthAccountManager; showAccountPickerDialog (Ljava/lang/String;)Lrx/Observable;, Leu/unicate/retroauth/AuthenticationActivity; createOrGetAccount (Ljava/lang/String;)Landroid/accounts/Account;, Leu/unicate/retroauth/AuthAccountManager; showAccountPickerDialog (Ljava/lang/String; Landroid/content/DialogInterface$OnClickListener; Landroid/content/DialogInterface$OnClickListener; Landroid/content/DialogInterface$OnClickListener; Z)[Landroid/accounts/Account;, Leu/unicate/retroauth/AuthAccountManager; getActiveAccountName (Ljava/lang/String; Z)Ljava/lang/String;, Leu/unicate/retroauth/AuthAccountManager; getAccountByName (Ljava/lang/String; Ljava/lang/String;)Landroid/accounts/Account;]"
fr.pedrocactus.android+crashreporter,fr.pedrocactus.android,crashreporter,1.0.0,Landroid.accounts.AccountManager;->getAccounts,[Lcom/balsikandar/crashreporter/utils/AppUtils; getUserIdentity (Landroid/content/Context;)Ljava/lang/String;]
im.actor+android-sdk,im.actor,android-sdk,4.0.401,Landroid.accounts.AccountManager;->getAccounts,[Lim/actor/sdk/controllers/auth/BaseAuthFragment; getSuggestedEmailChecked ()Ljava/lang/String;]
im.actor+android-sdk,im.actor,android-sdk,4.0.435,Landroid.accounts.AccountManager;->getAccounts,[Lim/actor/sdk/controllers/auth/BaseAuthFragment; getSuggestedEmailChecked ()Ljava/lang/String;]
in.thinkanalytics.sdk.test+Algo360SDK,in.thinkanalytics.sdk.test,Algo360SDK,1.0.0,Landroid.accounts.AccountManager;->getAccounts,[Lin/thinkanalytics/algo360SDK/a/a; b ()Z]
in.thinkanalytics.sdk.test+Algo360SDK,in.thinkanalytics.sdk.test,Algo360SDK,1.0.2,Landroid.accounts.AccountManager;->getAccounts,[Lin/thinkanalytics/algo360SDK/a/a; b ()Z]
io.inad.sdk+inad,io.inad.sdk,inad,1.1.1,Landroid.accounts.AccountManager;->getAccounts,[Lvk/adnetwork/utils/Utils; getListAccount (Landroid/content/Context;)Ljava/util/ArrayList;]
io.inad.sdk+inad,io.inad.sdk,inad,1.2.1,Landroid.accounts.AccountManager;->getAccounts,[Lio/inad/utils/Utils; getListAccount (Landroid/content/Context;)Ljava/util/ArrayList;]
io.mobitech+shopping_sdk,io.mobitech,shopping_sdk,2.2.1,Landroid.accounts.AccountManager;->getAccounts,[Lio/mobitech/floatingshophead/services/UserService; getUserEmails (Landroid/content/Context;)Ljava/util/List;]
io.mobitech+shopping_sdk,io.mobitech,shopping_sdk,2.2.2,Landroid.accounts.AccountManager;->getAccounts,[Lio/mobitech/floatingshophead/services/UserService; getUserEmails (Landroid/content/Context;)Ljava/util/List;]
io.mobitech+shopping_sdk,io.mobitech,shopping_sdk,3.3.34,Landroid.accounts.AccountManager;->getAccounts,[Lio/mobitech/floatingshophead/services/UserService; getUserEmails (Landroid/content/Context;)Ljava/util/List;]
io.mobitech+shopping_sdk,io.mobitech,shopping_sdk,3.3.35,Landroid.accounts.AccountManager;->getAccounts,[Lio/mobitech/floatingshophead/services/UserService; getUserEmails (Landroid/content/Context;)Ljava/util/List;]
io.mobitech+shopping_sdk,io.mobitech,shopping_sdk,3.3.9,Landroid.accounts.AccountManager;->getAccounts,[Lio/mobitech/floatingshophead/services/UserService; getUserEmails (Landroid/content/Context;)Ljava/util/List;]
io.vrinda.kotlinpermissions+kotlinpermissions,io.vrinda.kotlinpermissions,kotlinpermissions,1.1,Landroid.accounts.AccountManager;->getAccounts,[Lio/vrinda/kotlinpermissions/DeviceInfo$Companion; getAccounts (Landroid/content/Context;)[Ljava/lang/String;]
io.vrinda.kotlinpermissions+kotlinpermissions,io.vrinda.kotlinpermissions,kotlinpermissions,1.1,Landroid.accounts.AccountManager;->getAccountsByType,[Lio/vrinda/kotlinpermissions/DeviceInfo$Companion; getAccounts (Landroid/content/Context;)[Ljava/lang/String;]
kim.jeonghyeon+kotlin-simple-architecture-android-debug,kim.jeonghyeon,kotlin-simple-architecture-android-debug,0.5.1,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-android-debug,kim.jeonghyeon,kotlin-simple-architecture-android-debug,0.5.3,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-android-debug,kim.jeonghyeon,kotlin-simple-architecture-android-debug,1.3.1,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-android-debug,kim.jeonghyeon,kotlin-simple-architecture-android-debug,1.4.0,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-android,kim.jeonghyeon,kotlin-simple-architecture-android,0.5.1,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-android,kim.jeonghyeon,kotlin-simple-architecture-android,0.5.3,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-android,kim.jeonghyeon,kotlin-simple-architecture-android,1.3.1,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-android,kim.jeonghyeon,kotlin-simple-architecture-android,1.4.0,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-client-android-debug,kim.jeonghyeon,kotlin-simple-architecture-client-android-debug,1.4.1,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-client-android-debug,kim.jeonghyeon,kotlin-simple-architecture-client-android-debug,1.4.2,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-client-android-debug,kim.jeonghyeon,kotlin-simple-architecture-client-android-debug,1.4.51,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-client-android-debug,kim.jeonghyeon,kotlin-simple-architecture-client-android-debug,1.4.52,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-client-android,kim.jeonghyeon,kotlin-simple-architecture-client-android,1.4.1,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-client-android,kim.jeonghyeon,kotlin-simple-architecture-client-android,1.4.2,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-client-android,kim.jeonghyeon,kotlin-simple-architecture-client-android,1.4.51,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
kim.jeonghyeon+kotlin-simple-architecture-client-android,kim.jeonghyeon,kotlin-simple-architecture-client-android,1.4.52,Landroid.accounts.AccountManager;->getAccounts,[Lkim/jeonghyeon/androidlibrary/util/SystemUtil; getEmailList (Landroid/content/Context;)Ljava/util/List;]
