id,artifact_id,group_id,version,signature,method
com.bytedance.ttgame+samsung_plugin,com.bytedance.ttgame,samsung_plugin,4.3.6_V2.0,Landroid/location/LocationManager;->getLastKnownLocation,"[Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/iapppay/apppaysystem/Global; getLocation ()Landroid/location/Location;]"
com.ca+mag,com.ca,mag,4.0.00-RC1,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/ca/mas/core/policy/LocationAssertion; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;]
com.ca+mag,com.ca,mag,4.0.00-RC1,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/ca/mas/core/policy/LocationAssertion; initLocation (Ljava/lang/String; J F)V]
com.ca+mag,com.ca,mag,4.0.00-RC2,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/ca/mas/core/policy/LocationAssertion; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;]
com.ca+mag,com.ca,mag,4.0.00-RC2,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/ca/mas/core/policy/LocationAssertion; initLocation (Ljava/lang/String; J F)V]
com.ca+mag,com.ca,mag,4.0.00,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/ca/mas/core/policy/LocationAssertion; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;]
com.ca+mag,com.ca,mag,4.0.00,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/ca/mas/core/policy/LocationAssertion; initLocation (Ljava/lang/String; J F)V]
com.ca+mas-foundation,com.ca,mas-foundation,1.5.00,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/ca/mas/core/policy/LocationAssertion; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;]
com.ca+mas-foundation,com.ca,mas-foundation,1.5.00,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/ca/mas/core/policy/LocationAssertion; initLocation (Ljava/lang/String; J F)V]
com.ca+mas-foundation,com.ca,mas-foundation,1.8.00-Pre-Release1,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/ca/mas/core/policy/LocationAssertion; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;]
com.ca+mas-foundation,com.ca,mas-foundation,1.8.00-Pre-Release1,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/ca/mas/core/policy/LocationAssertion; initLocation (Ljava/lang/String; J F)V]
com.ca+mas-foundation,com.ca,mas-foundation,2.1.00-RC1,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/ca/mas/core/policy/LocationAssertion; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;]
com.ca+mas-foundation,com.ca,mas-foundation,2.1.00-RC1,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/ca/mas/core/policy/LocationAssertion; initLocation (Ljava/lang/String; J F)V]
com.ca+mas-foundation,com.ca,mas-foundation,2.1.00,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/ca/mas/core/policy/LocationAssertion; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;]
com.ca+mas-foundation,com.ca,mas-foundation,2.1.00,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/ca/mas/core/policy/LocationAssertion; initLocation (Ljava/lang/String; J F)V]
com.ca.apim+mas-foundation,com.ca.apim,mas-foundation,2.2.0,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/ca/mas/core/policy/LocationAssertion; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;]
com.ca.apim+mas-foundation,com.ca.apim,mas-foundation,2.2.0,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/ca/mas/core/policy/LocationAssertion; initLocation (Ljava/lang/String; J F)V]
