id,artifact_id,group_id,version,signature,method
com.mypoolin+sdk-part-1-ybl,com.mypoolin,sdk-part-1-ybl,2.4,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/yesbank/common/i; a (Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Landroid/content/Context; Landroid/app/PendingIntent; Landroid/app/PendingIntent;)V, Lcom/yesbank/modules/initial/verify/VerifyActivity; c (Lcom/yesbank/common/data/models/response/CheckDeviceResponse;)V, Lcom/yesbank/common/i; a (Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; I Ljava/lang/String; I Landroid/content/Context; Landroid/app/PendingIntent; Landroid/app/PendingIntent;)V, Lcom/yesbank/modules/initial/verify/VerifyActivity; c (Lcom/yesbank/common/data/models/response/CheckDeviceResponse;)V, Lcom/yesbank/modules/initial/verify/VerifyActivity; c (Lcom/yesbank/common/data/models/response/CheckDeviceResponse;)V, Lcom/yesbank/modules/initial/verify/VerifyActivity; c (Lcom/yesbank/common/data/models/response/CheckDeviceResponse;)V, Lcom/yesbank/modules/initial/verify/VerifyActivity; c (Lcom/yesbank/common/data/models/response/CheckDeviceResponse;)V]"
com.naranya.smo+smo,com.naranya.smo,smo,1.0,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/naranya/smo/sms/SilentSmsManager; sendSms (Landroid/content/Context; Ljava/lang/String;)V]
com.naranya.smo+smo,com.naranya.smo,smo,1.1,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/naranya/smo/sms/SilentSmsManager; sendSms (Landroid/content/Context; Ljava/lang/String;)V]
com.naranya.smo+smo,com.naranya.smo,smo,10.04.2017,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/naranya/smo/sms/SilentSmsManager; sendSms (Ljava/lang/String;)V]
com.naranya.smo+smo,com.naranya.smo,smo,30.06.2017,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/naranya/smo/sms/SilentSmsManager; sendSms (Ljava/lang/String;)V]
com.okdollar.payment+okdollarsdk,com.okdollar.payment,okdollarsdk,1.0.1,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/okdollar/paymentgateway/authenticate/receivers/MySendSMS; sendSMS (Ljava/lang/String; Ljava/lang/String;)V]
com.okdollar.payment+okdollarsdk,com.okdollar.payment,okdollarsdk,1.1.2,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/okdollar/paymentgateway/authenticate/receivers/MySendSMS; sendSMS (Ljava/lang/String; Ljava/lang/String;)V]
com.paydirect.sms+paysmssdk,com.paydirect.sms,paysmssdk,1.0.0,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/paydirect/sms/ui/PaySMSDialog; sendSMS (Ljava/lang/String;)V]
com.paydirect.sms+paysmssdk,com.paydirect.sms,paysmssdk,1.0.1,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/paydirect/sms/ui/PaySMSDialog; sendSMS (Ljava/lang/String;)V]
com.paydirect.sms+paysmssdk,com.paydirect.sms,paysmssdk,1.0.2,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/paydirect/sms/ui/PaySMSDialog; sendSMS (Ljava/lang/String;)V]
com.rsen+rsen,com.rsen,rsen,1.0.0,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/rsen/util/Phone; sendSMS (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String;)V]
com.rsen+rsen,com.rsen,rsen,1.1.0,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/rsen/util/Phone; sendSMS (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String;)V]
com.springever+util,com.springever,util,1.0.0,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/springever/util/android/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/springever/util/android/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
com.springever+util,com.springever,util,1.3.0,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/springever/util/android/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/springever/util/android/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
com.sss+framework,com.sss,framework,1.0.0,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/sss/framework/Utils/PhoneUtils; sendSmsSilent (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String;)V, Lcom/sss/framework/Utils/SystemAppUtils; sendMessage (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String;)V, Lcom/sss/framework/Utils/PhoneUtils; sendSmsSilent (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String;)V]"
com.tencent.yunxiaowei.base+wh-statistics,com.tencent.yunxiaowei.base,wh-statistics,1.0.0,Landroid/telephony/SmsManager;->sendMultipartTextMessage,"[Lcom/tencent/tms/qlauncher/sim/models/LenovoSim; sendMultipartTextMessage (I Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I, Lcom/tencent/tms/qlauncher/sim/SimUtils; sendMultipartTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I]"
com.tencent.yunxiaowei.base+wh-statistics,com.tencent.yunxiaowei.base,wh-statistics,1.0.0,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/tencent/tms/qlauncher/sim/SimUtils; sendTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Landroid/app/PendingIntent; Landroid/app/PendingIntent;)I]
com.tencent.yunxiaowei.base+wh-statistics,com.tencent.yunxiaowei.base,wh-statistics,1.0.1,Landroid/telephony/SmsManager;->sendMultipartTextMessage,"[Lcom/tencent/tms/qlauncher/sim/models/LenovoSim; sendMultipartTextMessage (I Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I, Lcom/tencent/tms/qlauncher/sim/SimUtils; sendMultipartTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I]"
com.tencent.yunxiaowei.base+wh-statistics,com.tencent.yunxiaowei.base,wh-statistics,1.0.1,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/tencent/tms/qlauncher/sim/SimUtils; sendTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Landroid/app/PendingIntent; Landroid/app/PendingIntent;)I]
com.tencent.yunxiaowei.base+wh-statistics,com.tencent.yunxiaowei.base,wh-statistics,1.0.2,Landroid/telephony/SmsManager;->sendMultipartTextMessage,"[Lcom/tencent/tms/qlauncher/sim/models/LenovoSim; sendMultipartTextMessage (I Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I, Lcom/tencent/tms/qlauncher/sim/SimUtils; sendMultipartTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I]"
com.tencent.yunxiaowei.base+wh-statistics,com.tencent.yunxiaowei.base,wh-statistics,1.0.2,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/tencent/tms/qlauncher/sim/SimUtils; sendTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Landroid/app/PendingIntent; Landroid/app/PendingIntent;)I]
com.tencent.yunxiaowei.dmsdk+core,com.tencent.yunxiaowei.dmsdk,core,2.1.3,Landroid/telephony/SmsManager;->sendMultipartTextMessage,"[Lcom/tencent/tms/qlauncher/sim/SimUtils; sendMultipartTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I, Lcom/tencent/tms/qlauncher/sim/models/LenovoSim; sendMultipartTextMessage (I Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I]"
com.tencent.yunxiaowei.dmsdk+core,com.tencent.yunxiaowei.dmsdk,core,2.1.3,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/tencent/tms/qlauncher/sim/SimUtils; sendTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Landroid/app/PendingIntent; Landroid/app/PendingIntent;)I]
com.tencent.yunxiaowei.dmsdk+core,com.tencent.yunxiaowei.dmsdk,core,2.1.4,Landroid/telephony/SmsManager;->sendMultipartTextMessage,"[Lcom/tencent/tms/qlauncher/sim/models/LenovoSim; sendMultipartTextMessage (I Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I, Lcom/tencent/tms/qlauncher/sim/SimUtils; sendMultipartTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/util/ArrayList; Ljava/util/ArrayList; Ljava/util/ArrayList;)I]"
com.tencent.yunxiaowei.dmsdk+core,com.tencent.yunxiaowei.dmsdk,core,2.1.4,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/tencent/tms/qlauncher/sim/SimUtils; sendTextMessage (Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Landroid/app/PendingIntent; Landroid/app/PendingIntent;)I]
com.tianjianshi1989.maven+lib_android_utils_code,com.tianjianshi1989.maven,lib_android_utils_code,0.0.4,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/wdz/seven/utilscode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/wdz/seven/utilscode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
com.tianjianshi1989.maven+lib_android_utils_code,com.tianjianshi1989.maven,lib_android_utils_code,0.0.5,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/wdz/seven/utilscode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/wdz/seven/utilscode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
