id,artifact_id,group_id,version,signature,method
io.github.didi.dokit+dokitx,io.github.didi.dokit,dokitx,3.4.0-alpha02,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V, Lcom/didichuxing/doraemonkit/widget/webview/MyWebView; init (Landroid/content/Context;)V]"
io.github.didi.dokit+dokitx,io.github.didi.dokit,dokitx,3.4.0-alpha02,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V]
io.github.didi.dokit+dokitx,io.github.didi.dokit,dokitx,3.7.0.1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/didichuxing/doraemonkit/widget/webview/MyWebView; init (Landroid/content/Context;)V, Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V]"
io.github.didi.dokit+dokitx,io.github.didi.dokit,dokitx,3.7.0.1,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V]
io.github.didi.dokit+dokitx,io.github.didi.dokit,dokitx,3.7.1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/didichuxing/doraemonkit/widget/webview/MyWebView; init (Landroid/content/Context;)V, Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V]"
io.github.didi.dokit+dokitx,io.github.didi.dokit,dokitx,3.7.1,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V]
io.github.eselltech+component_web,io.github.eselltech,component_web,1.0.0,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/esell/component_widget/web/SimpleWebView; initWebView ()V, Lcom/esell/component_widget/web/SimpleWebView; cleanWebView ()V]"
io.github.eselltech+component_web,io.github.eselltech,component_web,1.0.1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/esell/component_widget/web/SimpleWebView; cleanWebView ()V, Lcom/esell/component_widget/web/SimpleWebView; initWebView ()V]"
io.github.eselltech+component_web,io.github.eselltech,component_web,1.0.2,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/esell/component_widget/web/SimpleWebView; cleanWebView ()V, Lcom/esell/component_widget/web/SimpleWebView; initWebView ()V]"
io.github.goallpay+alipaysdk,io.github.goallpay,alipaysdk,15.8.02,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/alipay/sdk/widget/e; c (Landroid/content/Context;)V]
io.github.happylishang+cmjsbridge,io.github.happylishang,cmjsbridge,1.0.0,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/snail/cmjsbridge/JsBridgeApi; openJsBridgeChannel (Landroid/webkit/WebView;)V]
io.github.hendraanggrian+web-snatch,io.github.hendraanggrian,web-snatch,0.2.2,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lio/github/hendraanggrian/websnatch/WebSnatch; stop ()V, Lio/github/hendraanggrian/websnatch/WebSnatch$1; onPostExecute (Ljava/lang/String;)V]"
io.github.jun1orchan+webview,io.github.jun1orchan,webview,1.0.0,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lorg/jun1or/dwebview/wrapper/WebViewUtil; generalSetting (Landroid/webkit/WebView;)V]
io.github.jun1orchan+webview,io.github.jun1orchan,webview,1.0.0,Landroid.webkit.WebView;->addJavascriptInterface,[Lorg/jun1or/dwebview/webview/DWebView; init ()V]
io.github.jun1orchan+webview,io.github.jun1orchan,webview,1.0.0,Landroid.webkit.WebView;->evaluateJavascript,[Lorg/jun1or/dwebview/webview/DWebView; _evaluateJavascript (Ljava/lang/String;)V]
io.github.merseyside+oauth-android,io.github.merseyside,oauth-android,1.0.0,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/merseyside/merseyLib/oauth/android/activity/OAuthActivity; onCreate (Landroid/os/Bundle;)V]
io.github.ozyl+dokitx,io.github.ozyl,dokitx,3.5.0.1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V, Lcom/didichuxing/doraemonkit/widget/webview/MyWebView; init (Landroid/content/Context;)V]"
io.github.ozyl+dokitx,io.github.ozyl,dokitx,3.5.0.1,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V]
io.github.ozyl+dokitx,io.github.ozyl,dokitx,3.5.0,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V, Lcom/didichuxing/doraemonkit/widget/webview/MyWebView; init (Landroid/content/Context;)V]"
io.github.ozyl+dokitx,io.github.ozyl,dokitx,3.5.0,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/didichuxing/doraemonkit/aop/WebViewHook; injectNormal (Landroid/webkit/WebView;)V]
io.github.sinaweibosdk+core,io.github.sinaweibosdk,core,11.6.0,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/sina/weibo/sdk/web/WebActivity; onCreate (Landroid/os/Bundle;)V]
io.github.sinaweibosdk+core,io.github.sinaweibosdk,core,11.8.0,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/sina/weibo/sdk/web/WebActivity; onCreate (Landroid/os/Bundle;)V]
io.github.sinaweibosdk+core,io.github.sinaweibosdk,core,12.3.1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/sina/weibo/sdk/web/WebActivity; onCreate (Landroid/os/Bundle;)V]
io.github.sinaweibosdk+core,io.github.sinaweibosdk,core,12.5.0,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/sina/weibo/sdk/web/WebActivity; onCreate (Landroid/os/Bundle;)V]
io.github.sonicdjgh+support,io.github.sonicdjgh,support,4.8.90,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/egls/support/activities/EglsBrowserAcitivity; onCreate (Landroid/os/Bundle;)V, Lcom/egls/support/views/EglsWebView; init (Landroid/content/Context;)V, Lcom/egls/support/crunchyroll/CRSignInActivity; onCreate (Landroid/os/Bundle;)V]"
io.github.sonicdjgh+support,io.github.sonicdjgh,support,4.8.90,Landroid.webkit.WebView;->addJavascriptInterface,"[Lcom/egls/support/crunchyroll/CRSignInActivity; onCreate (Landroid/os/Bundle;)V, Lcom/egls/support/activities/EglsBrowserAcitivity; onCreate (Landroid/os/Bundle;)V]"
io.github.sonicdjgh+support,io.github.sonicdjgh,support,4.8.91,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/egls/support/activities/EglsBrowserAcitivity; onCreate (Landroid/os/Bundle;)V, Lcom/egls/support/crunchyroll/CRSignInActivity; onCreate (Landroid/os/Bundle;)V, Lcom/egls/support/views/EglsWebView; init (Landroid/content/Context;)V]"
io.github.sonicdjgh+support,io.github.sonicdjgh,support,4.8.91,Landroid.webkit.WebView;->addJavascriptInterface,"[Lcom/egls/support/activities/EglsBrowserAcitivity; onCreate (Landroid/os/Bundle;)V, Lcom/egls/support/crunchyroll/CRSignInActivity; onCreate (Landroid/os/Bundle;)V]"
io.github.sonicdjgh+support,io.github.sonicdjgh,support,4.8.9410,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/easygames/support/activities/GameBrowserAcitivity; onCreate (Landroid/os/Bundle;)V, Lcom/easygames/support/views/GameWebView; init (Landroid/content/Context;)V]"
io.github.sonicdjgh+support,io.github.sonicdjgh,support,4.8.9410,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/easygames/support/activities/GameBrowserAcitivity; onCreate (Landroid/os/Bundle;)V]
io.github.sonicdjgh+support,io.github.sonicdjgh,support,4.8.949,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/easygames/support/activities/GameBrowserAcitivity; onCreate (Landroid/os/Bundle;)V, Lcom/easygames/support/views/GameWebView; init (Landroid/content/Context;)V]"
io.github.sonicdjgh+support,io.github.sonicdjgh,support,4.8.949,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/easygames/support/activities/GameBrowserAcitivity; onCreate (Landroid/os/Bundle;)V]
io.github.sunitsdk+san-sdk,io.github.sunitsdk,san-sdk,3.1.0.2,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lshareit/ad/i/c; j ()V, Lcom/ushareit/ads/player/vast/VastWebView; <init> (Landroid/content/Context;)V, Lcom/ushareit/ads/sharemob/base/BaseWebView; a ()V, Lshareit/ad/i/b; <init> (Landroid/webkit/WebView;)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context; Z)V, Lcom/ushareit/ads/sharemob/mraid/MraidBridge; a (Lcom/ushareit/ads/sharemob/mraid/MraidBridge$MraidWebView;)V]"
io.github.sunitsdk+san-sdk,io.github.sunitsdk,san-sdk,3.1.0.2,Landroid.webkit.WebView;->addJavascriptInterface,"[Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context;)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context; Z)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context;)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context; Z)V]"
io.github.sunitsdk+san-sdk,io.github.sunitsdk,san-sdk,3.1.0.2,Landroid.webkit.WebView;->evaluateJavascript,[Lcom/ushareit/ads/sharemob/views/ShareMobWebView; a (Ljava/lang/String; Ljava/lang/Object;)V]
io.github.sunitsdk+san-sdk,io.github.sunitsdk,san-sdk,3.1.0.3,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/ushareit/ads/player/vast/VastWebView; <init> (Landroid/content/Context;)V, Lshareit/ad/i/c; j ()V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context; Z)V, Lcom/ushareit/ads/sharemob/mraid/MraidBridge; a (Lcom/ushareit/ads/sharemob/mraid/MraidBridge$MraidWebView;)V, Lcom/ushareit/ads/sharemob/base/BaseWebView; a ()V, Lshareit/ad/i/b; <init> (Landroid/webkit/WebView;)V]"
io.github.sunitsdk+san-sdk,io.github.sunitsdk,san-sdk,3.1.0.3,Landroid.webkit.WebView;->addJavascriptInterface,"[Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context; Z)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context;)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context;)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context; Z)V]"
io.github.sunitsdk+san-sdk,io.github.sunitsdk,san-sdk,3.1.0.3,Landroid.webkit.WebView;->evaluateJavascript,[Lcom/ushareit/ads/sharemob/views/ShareMobWebView; a (Ljava/lang/String; Ljava/lang/Object;)V]
io.github.sunitsdk+san-sdk,io.github.sunitsdk,san-sdk,3.1.0.4,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/ushareit/ads/player/vast/VastWebView; <init> (Landroid/content/Context;)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context; Z)V, Lshareit/ad/i/c; j ()V, Lshareit/ad/i/b; <init> (Landroid/webkit/WebView;)V, Lcom/ushareit/ads/sharemob/base/BaseWebView; a ()V, Lcom/ushareit/ads/sharemob/mraid/MraidBridge; a (Lcom/ushareit/ads/sharemob/mraid/MraidBridge$MraidWebView;)V]"
io.github.sunitsdk+san-sdk,io.github.sunitsdk,san-sdk,3.1.0.4,Landroid.webkit.WebView;->addJavascriptInterface,"[Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context; Z)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context;)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context;)V, Lcom/ushareit/ads/sharemob/views/ShareMobWebView; <init> (Landroid/content/Context; Z)V]"
io.github.sunitsdk+san-sdk,io.github.sunitsdk,san-sdk,3.1.0.4,Landroid.webkit.WebView;->evaluateJavascript,[Lcom/ushareit/ads/sharemob/views/ShareMobWebView; a (Ljava/lang/String; Ljava/lang/Object;)V]
io.github.wonderandroid+common,io.github.wonderandroid,common,1.0.5.4,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/wonder/common/activity/BrowserActivity; onCreate (Landroid/os/Bundle;)V]
