id,artifact_id,group_id,version,signature,method
com.immomo.plugin.lib+outlib,com.immomo.plugin.lib,outlib,1.1.0-rc.1,Ldalvik/system/DexClassLoader;->loadClass(),[Lfb/fb/fb/c5/fb; loadClass (Ljava/lang/String; Z)Ljava/lang/Class;]
com.kibey+plugin,com.kibey,plugin,0.0.1,Ldalvik/system/DexClassLoader;->loadClass(),[Lcom/kibey/lib/PluginApkHelperInterfaceImp; getClassById (Ljava/lang/String;)Ljava/lang/Class;]
com.kibey+plugin,com.kibey,plugin,0.0.2,Ldalvik/system/DexClassLoader;->loadClass(),[Lcom/kibey/lib/PluginApkHelperInterfaceImp; getClassById (Ljava/lang/String;)Ljava/lang/Class;]
com.kibey+plugin,com.kibey,plugin,0.0.3,Ldalvik/system/DexClassLoader;->loadClass(),[Lcom/kibey/lib/PluginApkHelperInterfaceImp; getClassById (Ljava/lang/String;)Ljava/lang/Class;]
com.kibey+plugin,com.kibey,plugin,0.0.4,Ldalvik/system/DexClassLoader;->loadClass(),[Lcom/kibey/lib/PluginApkHelperInterfaceImp; getClassById (Ljava/lang/String;)Ljava/lang/Class;]
com.kkk.sdk+kkk-core,com.kkk.sdk,kkk-core,4.4.8,Ldalvik/system/DexClassLoader;->loadClass(),"[Lcom/tencent/smtt/utils/d; a (Ljava/lang/String; Lcom/tencent/smtt/sdk/WebView; Landroid/content/Context; Landroid/os/Looper;)V, Lcom/tencent/smtt/sdk/aw; a ()Z, Lcom/tencent/smtt/export/external/DexLoader; invokeMethod (Ljava/lang/Object; Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; setStaticField (Ljava/lang/String; Ljava/lang/String; Ljava/lang/Object;)V, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; invokeStaticMethod (Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; loadClass (Ljava/lang/String;)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexLoader; getStaticField (Ljava/lang/String; Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexClassLoaderProvider; loadClass (Ljava/lang/String;)Ljava/lang/Class;]"
com.kkk.sdk+kkk-core,com.kkk.sdk,kkk-core,4.4.8,Ldalvik/system/DexClassLoader;->loadClass(),"[Lcom/tencent/smtt/export/external/DexLoader$TbsCorePrivateClassLoader; loadClass (Ljava/lang/String; Z)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexClassLoaderProvider; loadClass (Ljava/lang/String; Z)Ljava/lang/Class;]"
com.kkk.sdk+kkk-core,com.kkk.sdk,kkk-core,4.5.0,Ldalvik/system/DexClassLoader;->loadClass(),"[Lcom/tencent/smtt/export/external/DexLoader; invokeMethod (Ljava/lang/Object; Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/sdk/aw; a ()Z, Lcom/tencent/smtt/export/external/DexClassLoaderProvider; loadClass (Ljava/lang/String;)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexLoader; getStaticField (Ljava/lang/String; Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; invokeStaticMethod (Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/utils/d; a (Ljava/lang/String; Lcom/tencent/smtt/sdk/WebView; Landroid/content/Context; Landroid/os/Looper;)V, Lcom/tencent/smtt/export/external/DexLoader; setStaticField (Ljava/lang/String; Ljava/lang/String; Ljava/lang/Object;)V, Lcom/tencent/smtt/export/external/DexLoader; loadClass (Ljava/lang/String;)Ljava/lang/Class;]"
com.kkk.sdk+kkk-core,com.kkk.sdk,kkk-core,4.5.0,Ldalvik/system/DexClassLoader;->loadClass(),"[Lcom/tencent/smtt/export/external/DexClassLoaderProvider; loadClass (Ljava/lang/String; Z)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexLoader$TbsCorePrivateClassLoader; loadClass (Ljava/lang/String; Z)Ljava/lang/Class;]"
com.kkk.sdk+kkk-core,com.kkk.sdk,kkk-core,majia-1.0.0,Ldalvik/system/DexClassLoader;->loadClass(),"[Lcom/tencent/smtt/sdk/aw; a ()Z, Lcom/tencent/smtt/export/external/DexLoader; loadClass (Ljava/lang/String;)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/utils/d; a (Ljava/lang/String; Lcom/tencent/smtt/sdk/WebView; Landroid/content/Context; Landroid/os/Looper;)V, Lcom/tencent/smtt/export/external/DexClassLoaderProvider; loadClass (Ljava/lang/String;)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexLoader; invokeMethod (Ljava/lang/Object; Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; getStaticField (Ljava/lang/String; Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; invokeStaticMethod (Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; setStaticField (Ljava/lang/String; Ljava/lang/String; Ljava/lang/Object;)V]"
com.kkk.sdk+kkk-core,com.kkk.sdk,kkk-core,majia-1.0.0,Ldalvik/system/DexClassLoader;->loadClass(),"[Lcom/tencent/smtt/export/external/DexLoader$TbsCorePrivateClassLoader; loadClass (Ljava/lang/String; Z)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexClassLoaderProvider; loadClass (Ljava/lang/String; Z)Ljava/lang/Class;]"
com.kkk.sdk+kkk-core,com.kkk.sdk,kkk-core,majia-1.0.1,Ldalvik/system/DexClassLoader;->loadClass(),"[Lcom/tencent/smtt/export/external/DexLoader; setStaticField (Ljava/lang/String; Ljava/lang/String; Ljava/lang/Object;)V, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/utils/d; a (Ljava/lang/String; Lcom/tencent/smtt/sdk/WebView; Landroid/content/Context; Landroid/os/Looper;)V, Lcom/tencent/smtt/export/external/DexLoader; invokeMethod (Ljava/lang/Object; Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/sdk/aw; a ()Z, Lcom/tencent/smtt/export/external/DexClassLoaderProvider; loadClass (Ljava/lang/String;)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexLoader; invokeStaticMethod (Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; getStaticField (Ljava/lang/String; Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; loadClass (Ljava/lang/String;)Ljava/lang/Class;]"
com.kkk.sdk+kkk-core,com.kkk.sdk,kkk-core,majia-1.0.1,Ldalvik/system/DexClassLoader;->loadClass(),"[Lcom/tencent/smtt/export/external/DexLoader$TbsCorePrivateClassLoader; loadClass (Ljava/lang/String; Z)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexClassLoaderProvider; loadClass (Ljava/lang/String; Z)Ljava/lang/Class;]"
com.kkk.sdk+kkk-core,com.kkk.sdk,kkk-core,majia-1.1.2,Ldalvik/system/DexClassLoader;->loadClass(),"[Lcom/tencent/smtt/export/external/DexLoader; invokeMethod (Ljava/lang/Object; Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;, Lcom/tencent/smtt/utils/d; a (Ljava/lang/String; Lcom/tencent/smtt/sdk/WebView; Landroid/content/Context; Landroid/os/Looper;)V, Lcom/tencent/smtt/export/external/DexLoader; setStaticField (Ljava/lang/String; Ljava/lang/String; Ljava/lang/Object;)V, Lcom/tencent/smtt/export/external/DexLoader; getStaticField (Ljava/lang/String; Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexLoader; loadClass (Ljava/lang/String;)Ljava/lang/Class;, Lcom/tencent/smtt/sdk/bu; a ()Z, Lcom/tencent/smtt/export/external/DexLoader; newInstance (Ljava/lang/String;)Ljava/lang/Object;, Lcom/tencent/smtt/export/external/DexClassLoaderProvider; loadClass (Ljava/lang/String;)Ljava/lang/Class;, Lcom/tencent/smtt/export/external/DexLoader; invokeStaticMethod (Ljava/lang/String; Ljava/lang/String; [Ljava/lang/Class; [Ljava/lang/Object;)Ljava/lang/Object;]"
